#topo1 (H,(((A1,A2),N),U));
#topo2 (H,(((A1,A2),U),N));
#topo3 (H,((A1,A2),(N,U)));
#topo4 (H,(((A1,N),A2),U));
#topo5 (H,(((A1,N),U),A2));
#topo6 (H,((A1,N),(A2,U)));
#topo7 (H,(((A1,U),A2),N));
#topo8 (H,(((A1,U),N),A2));
#topo9 (H,((A1,U),(A2,N)));
#topo10 (H,(A1,(A2,(N,U))));
#topo11 (H,(A1,(N,(A2,U))));
#topo12 (H,(A1,(U,(A2,N))));
#topo13 (H,((A1,(A2,N)),U));
#topo14 (H,((A1,(A2,U)),N));
#topo15 (H,(A2,(A1,(N,U))));
topo1	topo2	topo3	topo4	topo5	topo6	topo7	topo8	topo9	topo10	topo11	topo12	topo13	topo14	topo15
266952	0	0	17829	0	0	0	0	0	0	0	0	10059	0	0
282975	0	0	5355	0	0	0	0	0	0	0	0	6510	0	0
266784	0	0	6972	0	0	0	0	0	0	0	0	21084	0	0
260904	0	0	2121	0	0	0	0	0	0	0	0	31815	0	0
45591	0	0	236922	0	0	0	0	0	0	0	0	12327	0	0
96579	0	0	104391	0	0	0	0	0	0	0	0	93870	0	0
261093	0	0	24486	0	0	0	0	0	0	0	0	9261	0	0
276444	0	0	8967	0	0	0	0	0	0	0	0	9429	0	0
253302	0	0	5082	0	0	0	0	0	0	0	0	36456	0	0
47061	0	0	20307	0	0	0	0	0	0	0	0	227472	0	0
275625	0	0	9282	0	0	0	0	0	0	0	0	9933	0	0
116172	0	0	74382	0	0	0	0	0	0	0	0	104286	0	0
98784	0	0	88221	0	0	0	0	0	0	0	0	107835	0	0
283101	0	0	5439	0	0	0	0	0	0	0	0	6300	0	0
276759	0	0	8715	0	0	0	0	0	0	0	0	9366	0	0
58149	0	0	24003	0	0	0	0	0	0	0	0	212688	0	0
36750	0	0	35469	0	0	0	0	0	0	0	0	222621	0	0
101010	0	0	109662	0	0	0	0	0	0	0	0	84168	0	0
167055	0	0	28623	0	0	0	0	0	0	0	0	99162	0	0
42105	0	0	27006	0	0	0	0	0	0	0	0	225729	0	0
110187	0	0	85281	0	0	0	0	0	0	0	0	99372	0	0
115122	0	0	80955	0	0	0	0	0	0	0	0	98763	0	0
144564	0	0	9366	0	0	0	0	0	0	0	0	140910	0	0
54348	0	0	36099	0	0	0	0	0	0	0	0	204393	0	0
111993	0	0	96474	0	0	0	0	0	0	0	0	86373	0	0
110334	0	0	88053	0	0	0	0	0	0	0	0	96453	0	0
105714	0	0	85554	0	0	0	0	0	0	0	0	103572	0	0
274932	0	0	5880	0	0	0	0	0	0	0	0	14028	0	0
157479	0	0	3885	0	0	0	0	0	0	0	0	133476	0	0
110082	0	0	78603	0	0	0	0	0	0	0	0	106155	0	0
272286	0	0	13419	0	0	0	0	0	0	0	0	9135	0	0
265881	0	0	9954	0	0	0	0	0	0	0	0	19005	0	0
264096	0	0	13419	0	0	0	0	0	0	0	0	17325	0	0
264327	0	0	16065	0	0	0	0	0	0	0	0	14448	0	0
271467	0	0	10626	0	0	0	0	0	0	0	0	12747	0	0
71757	0	0	210021	0	0	0	0	0	0	0	0	13062	0	0
110460	0	0	84630	0	0	0	0	0	0	0	0	99750	0	0
162834	0	0	23646	0	0	0	0	0	0	0	0	108360	0	0
88725	0	0	118776	0	0	0	0	0	0	0	0	87339	0	0
53403	0	0	229803	0	0	0	0	0	0	0	0	11634	0	0
64701	0	0	20790	0	0	0	0	0	0	0	0	209349	0	0
117957	0	0	38157	0	0	0	0	0	0	0	0	138726	0	0
281316	0	0	6069	0	0	0	0	0	0	0	0	7455	0	0
33159	0	0	247926	0	0	0	0	0	0	0	0	13755	0	0
286167	0	0	4011	0	0	0	0	0	0	0	0	4662	0	0
70413	0	0	13209	0	0	0	0	0	0	0	0	211218	0	0
142716	0	0	61992	0	0	0	0	0	0	0	0	90132	0	0
274932	0	0	9156	0	0	0	0	0	0	0	0	10752	0	0
268149	0	0	12768	0	0	0	0	0	0	0	0	13923	0	0
275268	0	0	10038	0	0	0	0	0	0	0	0	9534	0	0
263508	0	0	16275	0	0	0	0	0	0	0	0	15057	0	0
37380	1512	8190	1344	3591	7560	0	63	63	2226	1008	222810	903	0	8190
24696	2016	19656	714	2100	9072	0	84	84	0	9072	226800	546	0	0
275079	0	0	10206	0	0	0	0	0	0	0	0	9555	0	0
267036	0	0	20496	0	0	0	0	0	0	0	0	7308	0	0
279720	0	0	9030	0	0	0	0	0	0	0	0	6090	0	0
46368	0	0	11844	0	0	0	0	0	0	0	0	236628	0	0
3528	0	262080	10038	0	0	0	0	0	0	0	0	19194	0	0
281925	0	0	6573	0	0	0	0	0	0	0	0	6342	0	0
258279	0	0	9513	0	0	0	0	0	0	0	0	27048	0	0
67368	0	0	21378	0	0	0	0	0	0	0	0	206094	0	0
272412	0	0	210	0	0	0	0	0	0	0	0	22218	0	0
103845	0	0	101766	0	0	0	0	0	0	0	0	89229	0	0
274365	0	0	10227	0	0	0	0	0	0	0	0	10248	0	0
274512	0	0	9744	0	0	0	0	0	0	0	0	10584	0	0
92778	0	0	113127	0	0	0	0	0	0	0	0	88935	0	0
24297	0	0	259371	0	0	0	0	0	0	0	0	11172	0	0
28602	0	0	15918	0	0	0	0	0	0	0	0	250320	0	0
19971	798	13902	63	239400	42	0	0	9576	42	0	1050	420	0	9576
37002	0	0	28770	0	0	0	0	0	0	0	0	229068	0	0
4914	504	20748	4935	1092	9576	0	0	42	0	0	248976	4053	0	0
123606	0	0	27720	0	0	0	0	0	0	0	0	143514	0	0
274554	0	0	9135	0	0	0	0	0	0	0	0	11151	0	0
111573	0	0	85512	0	0	0	0	0	0	0	0	97755	0	0
73668	0	0	77490	0	0	0	0	0	0	0	0	143682	0	0
275373	0	0	9828	0	0	0	0	0	0	0	0	9639	0	0
53172	0	0	230160	0	0	0	0	0	0	0	0	11508	0	0
280623	0	0	6426	0	0	0	0	0	0	0	0	7791	0	0
255402	0	0	31962	0	0	0	0	0	0	0	0	7476	0	0
32130	0	9450	39774	9828	0	0	0	0	2184	0	27300	173796	0	378
106848	0	0	73290	0	0	0	0	0	0	0	0	114702	0	0
264495	0	0	19950	0	0	0	0	0	0	0	0	10395	0	0
108339	0	0	87843	0	0	0	0	0	0	0	0	98658	0	0
283143	0	0	5166	0	0	0	0	0	0	0	0	6531	0	0
280392	0	0	5586	0	0	0	0	0	0	0	0	8862	0	0
11277	262080	0	19362	0	0	0	0	0	0	0	0	2121	0	0
278061	0	0	7686	0	0	0	0	0	0	0	0	9093	0	0
277011	0	0	8421	0	0	0	0	0	0	0	0	9408	0	0
278943	0	0	14070	0	0	0	0	0	0	0	0	1827	0	0
282051	0	0	7014	0	0	0	0	0	0	0	0	5775	0	0
281757	0	0	8757	0	0	0	0	0	0	0	0	4326	0	0
4137	0	273000	10962	0	0	0	0	0	0	0	0	6741	0	0
274659	0	0	10059	0	0	0	0	0	0	0	0	10122	0	0
274953	0	0	10269	0	0	0	0	0	0	0	0	9618	0	0
286335	0	0	4620	0	0	0	0	0	0	0	0	3885	0	0
1302	273000	0	9156	0	0	0	0	0	0	0	0	11382	0	0
284277	0	0	4830	0	0	0	0	0	0	0	0	5733	0	0
279657	0	0	8673	0	0	0	0	0	0	0	0	6510	0	0
3297	0	273000	9849	0	0	0	0	0	0	0	0	8694	0	0
274722	0	0	9975	0	0	0	0	0	0	0	0	10143	0	0
2919	0	273000	9765	0	0	0	0	0	0	0	0	9156	0	0
275646	0	0	9240	0	0	0	0	0	0	0	0	9954	0	0
1638	0	273000	12453	0	0	0	0	0	0	0	0	7749	0	0
277977	0	0	7560	0	0	0	0	0	0	0	0	9303	0	0
280812	0	0	5544	0	0	0	0	0	0	0	0	8484	0	0
274281	0	0	10563	0	0	0	0	0	0	0	0	9996	0	0
275520	0	0	11991	0	0	0	0	0	0	0	0	7329	0	0
279510	0	0	4809	0	0	0	0	0	0	0	0	10521	0	0
105630	0	0	104811	0	0	0	0	0	0	0	0	84399	0	0
36708	0	0	35364	0	0	0	0	0	0	0	0	222768	0	0
280980	0	0	6384	0	0	0	0	0	0	0	0	7476	0	0
276654	0	0	10647	0	0	0	0	0	0	0	0	7539	0	0
276591	0	0	17115	0	0	0	0	0	0	0	0	1134	0	0
281442	0	0	8148	0	0	0	0	0	0	0	0	5250	0	0
271530	0	0	15246	0	0	0	0	0	0	0	0	8064	0	0
251727	0	0	8001	0	0	0	0	0	0	0	0	35112	0	0
46725	0	0	230307	0	0	0	0	0	0	0	0	17808	0	0
108528	0	0	86436	0	0	0	0	0	0	0	0	99876	0	0
258174	0	0	13944	0	0	0	0	0	0	0	0	22722	0	0
47334	0	0	26376	0	0	0	0	0	0	0	0	221130	0	0
255507	0	0	19635	0	0	0	0	0	0	0	0	19698	0	0
284844	0	0	4536	0	0	0	0	0	0	0	0	5460	0	0
271782	0	0	15225	0	0	0	0	0	0	0	0	7833	0	0
106722	0	0	91644	0	0	0	0	0	0	0	0	96474	0	0
264117	0	0	20349	0	0	0	0	0	0	0	0	10374	0	0
275037	0	0	9786	0	0	0	0	0	0	0	0	10017	0	0
253113	0	0	9009	0	0	0	0	0	0	0	0	32718	0	0
252378	0	0	32466	0	0	0	0	0	0	0	0	9996	0	0
276129	0	0	8652	0	0	0	0	0	0	0	0	10059	0	0
282030	0	0	4326	0	0	0	0	0	0	0	0	8484	0	0
110082	0	0	79611	0	0	0	0	0	0	0	0	105147	0	0
269325	0	0	16674	0	0	0	0	0	0	0	0	8841	0	0
273063	0	0	11046	0	0	0	0	0	0	0	0	10731	0	0
115269	0	0	78393	0	0	0	0	0	0	0	0	101178	0	0
106260	0	0	77196	0	0	0	0	0	0	0	0	111384	0	0
253512	0	0	378	0	0	0	0	0	0	0	0	40950	0	0
284697	0	0	4788	0	0	0	0	0	0	0	0	5355	0	0
104412	0	0	72219	0	0	0	0	0	0	0	0	118209	0	0
62895	0	0	212163	0	0	0	0	0	0	0	0	19782	0	0
39438	0	0	22134	0	0	0	0	0	0	0	0	233268	0	0
157374	0	0	30051	0	0	0	0	0	0	0	0	107415	0	0
32802	0	0	31017	0	0	0	0	0	0	0	0	231021	0	0
275646	0	0	9660	0	0	0	0	0	0	0	0	9534	0	0
111783	0	0	85008	0	0	0	0	0	0	0	0	98049	0	0
275058	0	0	8400	0	0	0	0	0	0	0	0	11382	0	0
278166	0	0	7854	0	0	0	0	0	0	0	0	8820	0	0
105504	0	0	92211	0	0	0	0	0	0	0	0	97125	0	0
420	3486	16527	126	3360	8232	14763	15288	2982	87927	111132	17472	420	7707	4998
120393	0	0	81795	0	0	0	0	0	0	0	0	92652	0	0
283920	0	0	5922	0	0	0	0	0	0	0	0	4998	0	0
279594	0	0	9429	0	0	0	0	0	0	0	0	5817	0	0
283521	0	0	4284	0	0	0	0	0	0	0	0	7035	0	0
281757	0	0	7476	0	0	0	0	0	0	0	0	5607	0	0
119784	0	0	86520	0	0	0	0	0	0	0	0	88536	0	0
269262	0	0	24864	0	0	0	0	0	0	0	0	714	0	0
43617	0	0	43722	0	0	0	0	0	0	0	0	207501	0	0
67389	0	0	13356	0	0	0	0	0	0	0	0	214095	0	0
110355	0	0	85386	0	0	0	0	0	0	0	0	99099	0	0
107940	0	0	97734	0	0	0	0	0	0	0	0	89166	0	0
59829	0	0	205716	0	0	0	0	0	0	0	0	29295	0	0
43386	0	0	29379	0	0	0	0	0	0	0	0	222075	0	0
68502	0	0	14049	0	0	0	0	0	0	0	0	212289	0	0
38241	0	0	34335	0	0	0	0	0	0	0	0	222264	0	0
89061	0	0	97062	0	0	0	0	0	0	0	0	108717	0	0
286146	0	0	4431	0	0	0	0	0	0	0	0	4263	0	0
109578	0	0	87528	0	0	0	0	0	0	0	0	97734	0	0
92211	0	0	110019	0	0	0	0	0	0	0	0	92610	0	0
118104	0	0	82719	0	0	0	0	0	0	0	0	94017	0	0
275583	0	0	8505	0	0	0	0	0	0	0	0	10752	0	0
71001	0	0	13419	0	0	0	0	0	0	0	0	210420	0	0
106260	0	0	82971	0	0	0	0	0	0	0	0	105609	0	0
41034	0	0	34692	0	0	0	0	0	0	0	0	219114	0	0
279069	0	0	9765	0	0	0	0	0	0	0	0	6006	0	0
278376	0	0	5691	0	0	0	0	0	0	0	0	10773	0	0
280455	0	0	6825	0	0	0	0	0	0	0	0	7560	0	0
270837	0	0	13755	0	0	0	0	0	0	0	0	10248	0	0
43239	0	0	235599	0	0	0	0	0	0	0	0	16002	0	0
266238	0	0	9450	0	0	0	0	0	0	0	0	19152	0	0
282408	0	0	4809	0	0	0	0	0	0	0	0	7623	0	0
284067	0	0	4641	0	0	0	0	0	0	0	0	6132	0	0
277368	0	0	8232	0	0	0	0	0	0	0	0	9240	0	0
78267	0	0	202797	0	0	0	0	0	0	0	0	13776	0	0
55209	0	0	226989	0	0	0	0	0	0	0	0	12642	0	0
280833	0	0	5544	0	0	0	0	0	0	0	0	8463	0	0
276780	0	0	8862	0	0	0	0	0	0	0	0	9198	0	0
113799	0	0	102900	0	0	0	0	0	0	0	0	78141	0	0
99351	0	0	105861	0	0	0	0	0	0	0	0	89628	0	0
94374	0	0	82383	0	0	0	0	0	0	0	29484	88599	0	0
31500	0	0	26649	0	0	0	0	0	0	0	0	236691	0	0
157731	0	0	12159	0	0	0	0	0	0	0	0	124950	0	0
45990	0	0	236628	0	0	0	0	0	0	0	0	12222	0	0
282219	0	0	11928	0	0	0	0	0	0	0	0	693	0	0
104013	0	0	78414	0	0	0	0	0	0	0	0	112413	0	0
121506	0	0	98847	0	0	0	0	0	0	0	0	74487	0	0
272937	0	0	11760	0	0	0	0	0	0	0	0	10143	0	0
104433	0	0	87024	0	0	0	0	0	0	0	0	103383	0	0
278691	0	0	4620	0	0	0	0	0	0	0	0	11529	0	0
281484	0	0	4368	0	0	0	0	0	0	0	0	8988	0	0
269052	0	0	16653	0	0	0	0	0	0	0	0	9135	0	0
247821	0	0	33306	0	0	0	0	0	0	0	0	13713	0	0
110313	0	0	84987	0	0	0	0	0	0	0	0	99540	0	0
251664	0	0	34419	0	0	0	0	0	0	0	0	8757	0	0
105315	0	0	87570	0	0	0	0	0	0	0	0	101955	0	0
282492	0	0	5313	0	0	0	0	0	0	0	0	7035	0	0
276759	0	0	8379	0	0	0	0	0	0	0	0	9702	0	0
250068	0	0	34482	0	0	0	0	0	0	0	0	10290	0	0
240135	0	0	15309	0	0	0	0	0	0	0	0	39396	0	0
31962	0	0	247359	0	0	0	0	0	0	0	0	15519	0	0
71064	0	0	13083	0	0	0	0	0	0	0	0	210693	0	0
276969	0	0	9030	0	0	0	0	0	0	0	0	8841	0	0
272034	0	0	10206	0	0	0	0	0	0	0	0	12600	0	0
278250	0	0	6972	0	0	0	0	0	0	0	0	9618	0	0
279006	0	0	8715	0	0	0	0	0	0	0	0	7119	0	0
274344	0	0	10773	0	0	0	0	0	0	0	0	9723	0	0
273798	0	0	9093	0	0	0	0	0	0	0	0	11949	0	0
283416	0	0	6363	0	0	0	0	0	0	0	0	5061	0	0
126	10206	525	8610	13650	43680	51597	35280	32760	8253	28896	8190	4914	47061	1092
7098	0	262080	14238	0	0	0	0	0	0	0	0	11424	0	0
267372	0	0	17829	0	0	0	0	0	0	0	0	9639	0	0
280056	0	0	7560	0	0	0	0	0	0	0	0	7224	0	0
278397	0	0	8337	0	0	0	0	0	0	0	0	8106	0	0
276276	0	0	10353	0	0	0	0	0	0	0	0	8211	0	0
118293	0	0	94542	0	0	0	0	0	0	0	0	82005	0	0
5985	273000	0	8085	0	0	0	0	0	0	0	0	7770	0	0
96222	0	0	96537	0	0	0	0	0	0	0	0	102081	0	0
96306	0	0	83622	0	0	0	0	0	0	0	0	114912	0	0
44709	0	0	33243	0	0	0	0	0	0	0	0	216888	0	0
105126	0	0	111384	0	0	0	0	0	0	0	0	78330	0	0
271698	0	0	8820	0	0	0	0	0	0	0	0	14322	0	0
110229	0	0	98091	0	0	0	0	0	0	0	0	86520	0	0
107184	0	0	91791	0	0	0	0	0	0	0	0	95865	0	0
276780	0	0	10353	0	0	0	0	0	0	0	0	7707	0	0
82131	0	0	198513	0	0	0	0	0	0	0	0	14196	0	0
82362	0	0	15036	0	0	0	0	0	0	0	0	197442	0	0
275688	0	0	9765	0	0	0	0	0	0	0	0	9387	0	0
274554	0	0	12411	0	0	0	0	0	0	0	0	7875	0	0
71211	0	0	110355	0	0	0	0	0	0	0	0	113274	0	0
282912	0	0	7014	0	0	0	0	0	0	0	0	4914	0	0
104265	0	0	104223	0	0	0	0	0	0	0	0	86352	0	0
278586	0	0	7182	0	0	0	0	0	0	0	0	9072	0	0
273021	0	0	11781	0	0	0	0	0	0	0	0	10038	0	0
277305	0	0	8820	0	0	0	0	0	0	0	0	8715	0	0
277851	0	0	8631	0	0	0	0	0	0	0	0	8358	0	0
284592	0	0	4914	0	0	0	0	0	0	0	0	5334	0	0
284466	0	0	5376	0	0	0	0	0	0	0	0	4998	0	0
279972	0	0	7770	0	0	0	0	0	0	0	0	7098	0	0
279951	0	0	6027	0	0	0	0	0	0	0	0	8862	0	0
284529	0	0	6027	0	0	0	0	0	0	0	0	4284	0	0
52542	0	0	36099	0	0	0	0	0	0	0	0	206199	0	0
91581	0	0	91077	0	0	0	0	0	0	0	0	112182	0	0
79947	0	0	109515	0	0	0	0	0	0	0	0	105378	0	0
286377	0	0	7812	0	0	0	0	0	0	0	0	651	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285411	0	0	3990	0	0	0	0	0	0	0	0	5439	0	0
110019	0	0	83475	0	0	0	0	0	0	0	0	101346	0	0
94983	0	0	83244	0	0	0	0	0	0	0	0	116613	0	0
293517	0	0	399	0	0	0	0	0	0	0	0	924	0	0
265566	0	0	26733	0	0	0	0	0	0	0	0	2541	0	0
116718	0	0	83328	0	0	0	0	0	0	0	0	94794	0	0
59262	0	0	231420	0	0	0	0	0	0	0	0	4158	0	0
287091	0	0	3255	0	0	0	0	0	0	0	0	4494	0	0
89733	0	0	100653	0	0	0	0	0	0	0	0	104454	0	0
159936	0	0	9366	0	0	0	0	0	0	0	0	125538	0	0
70959	0	0	218001	0	0	0	0	0	0	0	0	5880	0	0
285957	0	0	4011	0	0	0	0	0	0	0	0	4872	0	0
53298	0	0	31227	0	0	0	0	0	0	0	0	210315	0	0
276255	0	0	7791	0	0	0	0	0	0	0	0	10794	0	0
290430	0	0	1932	0	0	0	0	0	0	0	0	2478	0	0
124110	0	0	18963	0	0	0	0	0	0	0	0	151767	0	0
45696	0	0	237426	0	0	0	0	0	0	0	0	11718	0	0
95697	0	0	86646	0	0	0	0	0	0	0	0	112497	0	0
41055	0	0	27258	0	0	0	0	0	0	0	0	226527	0	0
37926	0	0	27783	0	0	0	0	0	0	0	0	229131	0	0
100044	0	0	91623	0	0	0	0	0	0	0	0	103173	0	0
285390	0	0	5733	0	0	0	0	0	0	0	0	3717	0	0
57960	0	0	30240	0	0	0	0	0	0	0	0	206640	0	0
87948	0	0	91581	0	0	0	0	0	0	0	0	115311	0	0
112875	0	0	90720	0	0	0	0	0	0	0	0	91245	0	0
257040	0	0	8001	0	0	0	0	0	0	0	0	29799	0	0
256872	0	0	32130	0	0	0	0	0	0	0	0	5838	0	0
258510	0	0	30492	0	0	0	0	0	0	0	0	5838	0	0
90090	0	0	15687	0	0	0	0	0	0	0	0	189063	0	0
57960	0	0	30240	0	0	0	0	0	0	0	0	206640	0	0
93828	0	0	81564	0	0	0	0	0	0	0	0	119448	0	0
286377	0	0	7371	0	0	0	0	0	0	0	0	1092	0	0
120414	0	0	114828	0	0	0	0	0	0	0	0	59598	0	0
286167	0	0	4305	0	0	0	0	0	0	0	0	4368	0	0
285684	0	0	8631	0	0	0	0	0	0	0	0	525	0	0
286755	0	0	2793	0	0	0	0	0	0	0	0	5292	0	0
285243	0	0	4116	0	0	0	0	0	0	0	0	5481	0	0
278523	0	0	8463	0	0	0	0	0	0	0	0	7854	0	0
112560	0	0	80766	0	0	0	0	0	0	0	0	101514	0	0
288225	0	0	2289	0	0	0	0	0	0	0	0	4326	0	0
99351	0	0	87654	0	0	0	0	0	0	0	0	107835	0	0
45234	0	0	41517	0	0	0	0	0	0	0	0	208089	0	0
286356	0	0	4326	0	0	0	0	0	0	0	0	4158	0	0
99288	0	0	75390	0	0	0	0	0	0	0	0	120162	0	0
49455	0	0	10101	0	0	0	0	0	0	0	0	235284	0	0
286440	0	0	2814	0	0	0	0	0	0	0	0	5586	0	0
286566	0	0	4011	0	0	0	0	0	0	0	0	4263	0	0
285054	0	0	4578	0	0	0	0	0	0	0	0	5208	0	0
286692	0	0	3969	0	0	0	0	0	0	0	0	4179	0	0
287826	0	0	3591	0	0	0	0	0	0	0	0	3423	0	0
90384	0	0	112644	0	0	0	0	0	0	0	0	91812	0	0
123690	0	0	105294	0	0	0	0	0	0	0	0	65856	0	0
99834	0	0	85890	0	0	0	0	0	0	0	0	109116	0	0
285852	0	0	5187	0	0	0	0	0	0	0	0	3801	0	0
287175	0	0	3444	0	0	0	0	0	0	0	0	4221	0	0
285726	0	0	4347	0	0	0	0	0	0	0	0	4767	0	0
105315	0	0	101178	0	0	0	0	0	0	0	0	88347	0	0
109137	0	0	86079	0	0	0	0	0	0	0	0	99624	0	0
101493	0	0	100779	0	0	0	0	0	0	0	0	92568	0	0
113820	0	0	84861	0	0	0	0	0	0	0	0	96159	0	0
106155	0	0	85638	0	0	0	0	0	0	0	0	103047	0	0
275667	0	0	9744	0	0	0	0	0	0	0	0	9429	0	0
277011	0	0	9177	0	0	0	0	0	0	0	0	8652	0	0
17073	0	0	121107	0	0	0	0	0	0	0	0	156660	0	0
286986	0	0	4179	0	0	0	0	0	0	0	0	3675	0	0
285852	0	0	4179	0	0	0	0	0	0	0	0	4809	0	0
114870	0	0	78498	0	0	0	0	0	0	0	0	101472	0	0
286944	0	0	4347	0	0	0	0	0	0	0	0	3549	0	0
176232	0	0	10857	0	0	0	0	0	0	0	0	107751	0	0
285369	0	0	4011	0	0	0	0	0	0	0	0	5460	0	0
275835	0	0	9450	0	0	0	0	0	0	0	0	9555	0	0
284571	0	0	4998	0	0	0	0	0	0	0	0	5271	0	0
1827	273000	0	11319	0	0	0	0	0	0	0	0	8694	0	0
257229	0	0	4725	0	0	0	0	0	0	0	0	32886	0	0
252084	0	0	18879	0	0	0	0	0	0	0	0	23877	0	0
266994	0	0	8190	0	0	0	0	0	0	0	0	19656	0	0
107142	0	0	81228	0	0	0	0	0	0	0	0	106470	0	0
4095	7560	5628	4326	69510	3360	4956	37758	1806	35574	10542	15414	3339	882	90090
148260	0	0	14133	0	0	0	0	0	0	0	0	132447	0	0
280119	0	0	5712	0	0	0	0	0	0	0	0	9009	0	0
285495	0	0	8652	0	0	0	0	0	0	0	0	693	0	0
65016	16380	2520	441	7560	5460	0	0	196560	0	0	210	693	0	0
19320	0	0	253218	0	0	0	0	0	0	0	0	22302	0	0
276045	0	0	10647	0	0	0	0	0	0	0	0	8148	0	0
270711	0	0	20811	0	0	0	0	0	0	0	0	3318	0	0
284676	0	0	3969	0	0	0	0	0	0	0	0	6195	0	0
462	68796	2016	0	7560	0	209664	0	0	0	0	210	168	5460	504
258111	0	0	31983	0	0	0	0	0	0	0	0	4746	0	0
0	126	21987	0	0	0	756	2058	0	155169	3276	0	0	882	110586
285705	0	0	4242	0	0	0	0	0	0	0	0	4893	0	0
290766	0	0	2478	0	0	0	0	0	0	0	0	1596	0	0
292572	0	0	756	0	0	0	0	0	0	0	0	1512	0	0
285915	0	0	3969	0	0	0	0	0	0	0	0	4956	0	0
284865	0	0	4536	0	0	0	0	0	0	0	0	5439	0	0
293370	0	0	399	0	0	0	0	0	0	0	0	1071	0	0
287721	0	0	2604	0	0	0	0	0	0	0	0	4515	0	0
285243	0	0	5775	0	0	0	0	0	0	0	0	3822	0	0
286713	0	0	2520	0	0	0	0	0	0	0	0	5607	0	0
292509	0	0	1428	0	0	0	0	0	0	0	0	903	0	0
284340	0	0	4410	0	0	0	0	0	0	0	0	6090	0	0
285432	0	0	4473	0	0	0	0	0	0	0	0	4935	0	0
286272	0	0	4536	0	0	0	0	0	0	0	0	4032	0	0
285621	0	0	4263	0	0	0	0	0	0	0	0	4956	0	0
292572	0	0	756	0	0	0	0	0	0	0	0	1512	0	0
285558	0	0	4641	0	0	0	0	0	0	0	0	4641	0	0
108234	0	0	80745	0	0	0	0	0	0	0	0	105861	0	0
285327	0	0	4221	0	0	0	0	0	0	0	0	5292	0	0
285369	0	0	8925	0	0	0	0	0	0	0	0	546	0	0
122682	0	0	98700	0	0	0	0	0	0	0	0	73458	0	0
286566	0	0	3927	0	0	0	0	0	0	0	0	4347	0	0
285516	0	0	5397	0	0	0	0	0	0	0	0	3927	0	0
286440	0	0	3717	0	0	0	0	0	0	0	0	4683	0	0
284928	0	0	5271	0	0	0	0	0	0	0	0	4641	0	0
1533	0	283920	4347	0	0	0	0	0	0	0	0	5040	0	0
287133	0	0	4158	0	0	0	0	0	0	0	0	3549	0	0
286146	0	0	3948	0	0	0	0	0	0	0	0	4746	0	0
286503	0	0	693	0	0	0	0	0	0	0	0	7644	0	0
266196	0	0	18732	0	0	0	0	0	0	0	0	9912	0	0
168399	0	0	6111	0	0	0	0	0	0	0	0	120330	0	0
285852	0	0	4263	0	0	0	0	0	0	0	0	4725	0	0
277620	0	0	7749	0	0	0	0	0	0	0	0	9471	0	0
286209	0	0	4116	0	0	0	0	0	0	0	0	4515	0	0
81123	0	0	13923	0	0	0	0	0	0	0	0	199794	0	0
286545	0	0	3507	0	0	0	0	0	0	0	0	4788	0	0
287238	0	0	3927	0	0	0	0	0	0	0	0	3675	0	0
285558	0	0	3024	0	0	0	0	0	0	0	0	6258	0	0
286041	0	0	6027	0	0	0	0	0	0	0	0	2772	0	0
287133	0	0	3822	0	0	0	0	0	0	0	0	3885	0	0
285852	0	0	7896	0	0	0	0	0	0	0	0	1092	0	0
50253	0	0	131943	0	0	0	0	0	0	0	0	112644	0	0
284697	0	0	3801	0	0	0	0	0	0	0	0	6342	0	0
266616	0	0	26397	0	0	0	0	0	0	0	0	1827	0	0
286440	0	0	8127	0	0	0	0	0	0	0	0	273	0	0
38262	0	0	40152	0	0	0	0	0	0	0	0	216426	0	0
293895	0	0	0	0	0	0	0	0	0	0	0	945	0	0
287553	0	0	2562	0	0	0	0	0	0	0	0	4725	0	0
285369	0	0	8925	0	0	0	0	0	0	0	0	546	0	0
286230	0	0	4032	0	0	0	0	0	0	0	0	4578	0	0
276549	0	0	15372	0	0	0	0	0	0	0	0	2919	0	0
285495	0	0	4872	0	0	0	0	0	0	0	0	4473	0	0
59388	0	0	223419	0	0	0	0	0	0	0	0	12033	0	0
266616	0	0	26397	0	0	0	0	0	0	0	0	1827	0	0
84042	0	0	20706	0	0	0	0	0	0	0	0	190092	0	0
34482	0	0	258552	0	0	0	0	0	0	0	0	1806	0	0
285642	0	0	3633	0	0	0	0	0	0	0	0	5565	0	0
256578	0	0	32970	0	0	0	0	0	0	0	0	5292	0	0
259140	0	0	30639	0	0	0	0	0	0	0	0	5061	0	0
259917	0	0	29925	0	0	0	0	0	0	0	0	4998	0	0
0	1344	34944	0	40950	1092	3948	1638	0	146328	0	0	0	4536	60060
284739	0	0	2730	0	0	0	0	0	0	0	0	7371	0	0
269346	0	0	8337	0	0	0	0	0	0	0	0	17157	0	0
285243	0	0	4410	0	0	0	0	0	0	0	0	5187	0	0
285705	0	0	6762	0	0	0	0	0	0	0	0	2373	0	0
288477	0	0	1869	0	0	0	0	0	0	0	0	4494	0	0
292572	0	0	756	0	0	0	0	0	0	0	0	1512	0	0
290430	0	0	1932	0	0	0	0	0	0	0	0	2478	0	0
286125	0	0	4452	0	0	0	0	0	0	0	0	4263	0	0
